,match_id,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
0,{3415031131},1,Win,False,True,True,True,True,True
1,{3415031131},2,Fail,True,False,False,False,False,False
0,{3415031134},1,Win,True,True,True,True,True,True
1,{3415031134},2,Fail,False,False,False,False,False,False
0,{3415031142},1,Fail,False,False,False,False,False,False
1,{3415031142},2,Win,True,True,True,False,True,True
0,{3415031146},1,Win,True,False,False,False,False,False
1,{3415031146},2,Fail,False,True,True,True,True,True
0,{3415031160},1,Fail,False,False,False,False,False,False
1,{3415031160},2,Win,True,True,True,True,True,True
0,{3415031182},1,Fail,True,False,False,False,False,True
1,{3415031182},2,Win,False,True,True,True,True,False
0,{3415031183},1,Win,True,False,True,True,False,True
1,{3415031183},2,Fail,False,True,False,False,True,False
0,{3415031195},1,Win,False,True,True,False,False,True
1,{3415031195},2,Fail,True,False,False,False,True,False
0,{3415031218},1,Fail,True,True,False,False,True,True
1,{3415031218},2,Win,False,False,False,False,False,False
0,{3415031219},1,Fail,True,True,True,False,True,False
1,{3415031219},2,Win,False,False,False,True,False,True
0,{3415031224},1,Fail,False,False,False,False,True,False
1,{3415031224},2,Win,True,True,True,True,False,True
0,{3415031232},1,Win,True,True,True,False,True,True
1,{3415031232},2,Fail,False,False,False,True,False,False
0,{3415031235},1,Fail,False,False,False,False,False,True
1,{3415031235},2,Win,True,True,True,False,True,False
0,{3415031243},1,Fail,True,True,False,False,True,False
1,{3415031243},2,Win,False,False,True,True,False,False
0,{3415031247},1,Win,False,True,True,True,True,True
1,{3415031247},2,Fail,True,False,False,False,False,False
0,{3415031251},1,Fail,True,False,False,False,False,True
1,{3415031251},2,Win,False,True,True,True,True,False
0,{3415031253},1,Win,True,False,True,False,False,False
1,{3415031253},2,Fail,False,True,False,True,True,True
0,{3415031285},1,Fail,False,False,False,True,False,False
1,{3415031285},2,Win,True,True,True,False,True,True
0,{3415031288},1,Fail,True,False,False,False,False,False
1,{3415031288},2,Win,False,True,True,True,True,True
0,{3415031295},1,Win,False,True,True,True,False,True
1,{3415031295},2,Fail,True,False,False,False,True,False
0,{3415031297},1,Fail,True,False,False,False,False,False
1,{3415031297},2,Win,False,True,True,False,True,True
0,{3415031302},1,Fail,False,False,False,False,False,False
1,{3415031302},2,Win,True,True,True,True,True,True
0,{3415031318},1,Fail,False,False,False,False,False,False
1,{3415031318},2,Win,True,True,False,False,True,True
0,{3415031323},1,Fail,False,True,False,False,True,True
1,{3415031323},2,Win,True,False,True,True,False,False
0,{3415031337},1,Fail,False,False,False,False,False,True
1,{3415031337},2,Win,True,True,True,True,True,False
0,{3415031360},1,Fail,True,False,False,False,True,False
1,{3415031360},2,Win,False,True,False,False,False,True
0,{3415031363},1,Fail,False,False,False,False,True,False
1,{3415031363},2,Win,True,True,True,True,False,True
0,{3415031364},1,Fail,True,True,True,False,True,True
1,{3415031364},2,Win,False,False,False,True,False,False
0,{3415031375},1,Win,True,True,True,False,True,False
1,{3415031375},2,Fail,False,False,False,False,False,False
0,{3415031382},1,Fail,False,False,False,False,False,False
1,{3415031382},2,Win,True,True,True,True,True,True
0,{3415031383},1,Fail,True,True,False,False,True,True
1,{3415031383},2,Win,False,False,True,True,False,False
0,{3415031384},1,Win,True,True,True,False,True,False
1,{3415031384},2,Fail,False,False,False,False,False,True
0,{3415031392},1,Fail,True,True,False,False,False,False
1,{3415031392},2,Win,False,False,True,True,True,True
0,{3415031399},1,Win,True,True,True,False,True,True
1,{3415031399},2,Fail,False,False,False,False,False,False
0,{3415031410},1,Win,True,True,False,False,True,True
1,{3415031410},2,Fail,False,False,False,False,False,False
0,{3415031418},1,Win,False,False,False,False,True,False
1,{3415031418},2,Fail,True,True,True,True,False,False
0,{3415031419},1,Win,False,True,True,False,True,True
1,{3415031419},2,Fail,True,False,False,False,False,False
0,{3415031427},1,Fail,True,True,False,False,True,False
1,{3415031427},2,Win,False,False,True,True,False,True
0,{3415031440},1,Win,True,True,True,False,True,False
1,{3415031440},2,Fail,False,False,False,True,False,True
0,{3415031450},1,Fail,True,False,False,False,True,False
1,{3415031450},2,Win,False,True,True,True,False,True
0,{3415031458},1,Fail,True,True,False,False,False,True
1,{3415031458},2,Win,False,False,True,False,True,False
0,{3415031459},1,Win,True,False,True,False,True,False
1,{3415031459},2,Fail,False,True,False,False,False,True
0,{3415031466},1,Win,False,False,True,True,True,False
1,{3415031466},2,Fail,True,True,False,False,False,True
0,{3415031468},1,Win,False,False,True,True,False,False
1,{3415031468},2,Fail,True,True,False,False,True,True
0,{3415031496},1,Win,False,True,True,True,False,True
1,{3415031496},2,Fail,True,False,False,False,True,False
0,{3415031497},1,Fail,False,True,False,False,False,True
1,{3415031497},2,Win,True,False,True,True,True,False
0,{3415031503},1,Win,True,True,True,True,True,True
1,{3415031503},2,Fail,False,False,False,False,False,False
0,{3415031508},1,Win,True,True,True,True,True,True
1,{3415031508},2,Fail,False,False,False,False,False,False
0,{3415031524},1,Win,True,True,True,True,True,True
1,{3415031524},2,Fail,False,False,False,False,False,False
0,{3415031534},1,Win,True,True,True,False,False,True
1,{3415031534},2,Fail,False,False,False,True,True,False
0,{3415031535},1,Win,False,True,True,False,False,True
1,{3415031535},2,Fail,True,False,False,False,True,False
0,{3415031543},1,Fail,False,False,False,False,False,True
1,{3415031543},2,Win,True,True,True,False,True,False
0,{3415031547},1,Fail,True,False,True,True,True,False
1,{3415031547},2,Win,False,True,False,False,False,True
0,{3415031568},1,Win,True,True,True,True,True,True
1,{3415031568},2,Fail,False,False,False,False,False,False
0,{3415031574},1,Fail,True,True,False,False,False,False
1,{3415031574},2,Win,False,False,False,False,True,True
0,{3415031581},1,Win,False,False,False,False,True,False
1,{3415031581},2,Fail,True,True,True,True,False,True
0,{3415031593},1,Fail,True,True,False,False,False,False
1,{3415031593},2,Win,False,False,True,True,True,True
0,{3415031600},1,Win,False,True,True,True,True,True
1,{3415031600},2,Fail,True,False,False,False,False,False
0,{3415031603},1,Win,True,True,False,False,True,False
1,{3415031603},2,Fail,False,False,False,False,False,True
0,{3415031628},1,Fail,False,True,False,False,False,True
1,{3415031628},2,Win,True,False,True,True,True,False
0,{3415031649},1,Win,True,True,True,False,True,True
1,{3415031649},2,Fail,False,False,False,False,False,False
0,{3415031663},1,Win,False,True,True,True,True,True
1,{3415031663},2,Fail,True,False,False,False,False,False
0,{3415031717},1,Fail,False,True,False,False,False,False
1,{3415031717},2,Win,True,False,True,True,True,True
0,{3415031724},1,Fail,True,True,False,False,False,False
1,{3415031724},2,Win,False,False,True,False,True,True
0,{3415031725},1,Win,True,True,True,False,False,False
1,{3415031725},2,Fail,False,False,False,False,True,True
0,{3415031730},1,Fail,True,True,False,False,True,False
1,{3415031730},2,Win,False,False,True,True,False,True
0,{3415031734},1,Win,True,True,True,True,True,True
1,{3415031734},2,Fail,False,False,False,False,False,False
0,{3415031742},1,Win,True,True,True,False,False,True
1,{3415031742},2,Fail,False,False,False,False,True,False
0,{3415031758},1,Win,False,True,False,False,True,False
1,{3415031758},2,Fail,True,False,False,False,False,True
0,{3415031765},1,Win,True,False,True,True,True,False
1,{3415031765},2,Fail,False,True,False,False,False,True
0,{3415031768},1,Fail,False,False,False,False,False,False
1,{3415031768},2,Win,True,True,False,False,True,True
0,{3415031771},1,Fail,False,False,False,False,False,False
1,{3415031771},2,Win,True,True,True,False,True,True
0,{3415031772},1,Win,True,True,True,False,False,False
1,{3415031772},2,Fail,False,False,False,False,True,True
0,{3415031775},1,Win,False,True,True,True,True,True
1,{3415031775},2,Fail,True,False,False,False,False,False
0,{3415031777},1,Win,False,False,True,True,True,False
1,{3415031777},2,Fail,True,True,False,False,False,True
0,{3415031797},1,Win,False,True,True,True,True,True
1,{3415031797},2,Fail,True,False,False,False,False,False
0,{3415031798},1,Fail,True,False,False,False,False,False
1,{3415031798},2,Win,False,True,True,True,True,True
0,{3415031799},1,Fail,False,True,False,False,False,True
1,{3415031799},2,Win,True,False,True,True,True,False
0,{3415031806},1,Fail,False,True,False,False,False,True
1,{3415031806},2,Win,True,False,True,True,True,False
0,{3415031821},1,Fail,False,False,False,False,False,False
1,{3415031821},2,Win,True,True,True,True,True,True
0,{3415031832},1,Fail,False,False,False,False,False,False
1,{3415031832},2,Win,True,False,False,False,False,False
0,{3415031836},1,Win,True,False,True,True,True,False
1,{3415031836},2,Fail,False,True,False,False,False,True
0,{3415031841},1,Win,True,True,True,False,True,False
1,{3415031841},2,Fail,False,False,False,False,False,False
0,{3415031842},1,Fail,False,False,False,False,False,False
1,{3415031842},2,Win,True,True,False,False,True,True
0,{3415031843},1,Fail,False,False,False,False,True,False
1,{3415031843},2,Win,True,True,True,False,False,True
0,{3415031850},1,Fail,False,False,False,False,False,True
1,{3415031850},2,Win,True,True,True,True,True,False
0,{3415031851},1,Win,False,False,False,False,False,False
1,{3415031851},2,Fail,True,True,True,True,True,True
0,{3415031855},1,Fail,False,True,False,False,False,True
1,{3415031855},2,Win,True,False,True,False,True,False
0,{3415031862},1,Win,True,True,True,False,True,True
1,{3415031862},2,Fail,False,False,False,False,False,False
0,{3415031884},1,Win,True,True,True,True,True,True
1,{3415031884},2,Fail,False,False,False,False,False,False
0,{3415031888},1,Fail,True,True,False,False,True,True
1,{3415031888},2,Win,False,False,True,True,False,False
0,{3415031901},1,Win,True,True,True,False,True,False
1,{3415031901},2,Fail,False,False,False,True,False,True
0,{3415031902},1,Fail,False,False,False,False,True,False
1,{3415031902},2,Win,True,True,False,False,False,True
0,{3415031906},1,Fail,False,False,False,False,True,False
1,{3415031906},2,Win,True,True,True,True,False,True
0,{3415031907},1,Win,True,False,True,False,True,True
1,{3415031907},2,Fail,False,True,False,False,False,False
0,{3415031910},1,Fail,False,False,False,False,True,False
1,{3415031910},2,Win,True,True,True,False,False,True
0,{3415031911},1,Win,True,True,True,False,True,True
1,{3415031911},2,Fail,False,False,False,False,False,False
0,{3415031912},1,Fail,False,False,False,False,True,False
1,{3415031912},2,Win,True,True,True,False,False,True
0,{3415031922},1,Fail,False,False,False,False,False,True
1,{3415031922},2,Win,True,True,True,True,True,False
0,{3415031939},1,Fail,True,False,False,False,False,False
1,{3415031939},2,Win,False,True,True,True,True,True
0,{3415031945},1,Fail,True,True,False,False,False,True
1,{3415031945},2,Win,False,False,True,True,True,False
0,{3415031974},1,Fail,False,False,False,False,True,False
1,{3415031974},2,Win,True,True,False,False,False,False
0,{3415031975},1,Fail,True,False,False,False,True,False
1,{3415031975},2,Win,False,True,True,True,False,False
0,{3415031992},1,Win,False,True,True,False,False,True
1,{3415031992},2,Fail,True,False,False,False,True,False
0,{3415031995},1,Fail,False,True,False,False,False,False
1,{3415031995},2,Win,True,False,True,False,True,False
0,{3415032037},1,Fail,False,False,False,False,False,False
1,{3415032037},2,Win,True,True,True,False,True,False
0,{3415032045},1,Fail,True,True,False,False,True,False
1,{3415032045},2,Win,False,False,True,True,False,True
0,{3415032052},1,Win,True,True,True,True,True,True
1,{3415032052},2,Fail,False,False,False,False,False,False
0,{3415032054},1,Win,False,True,True,False,True,False
1,{3415032054},2,Fail,True,False,False,True,False,True
0,{3415032057},1,Fail,True,False,False,False,True,False
1,{3415032057},2,Win,False,True,True,True,False,True
0,{3415032061},1,Fail,True,False,False,False,False,False
1,{3415032061},2,Win,False,True,False,False,True,True
0,{3415032062},1,Win,False,True,False,False,False,True
1,{3415032062},2,Fail,True,False,True,True,True,False
0,{3415032094},1,Win,True,True,True,False,True,True
1,{3415032094},2,Fail,False,False,False,False,False,False
0,{3415032099},1,Win,True,True,True,True,True,True
1,{3415032099},2,Fail,False,False,False,False,False,False
0,{3415032106},1,Fail,True,False,False,True,False,True
1,{3415032106},2,Win,False,True,True,False,True,False
0,{3415032109},1,Win,True,True,True,False,True,True
1,{3415032109},2,Fail,False,False,False,True,False,False
0,{3415032110},1,Fail,True,True,False,False,False,True
1,{3415032110},2,Win,False,False,False,False,True,False
0,{3415032115},1,Fail,True,False,False,False,False,False
1,{3415032115},2,Win,False,True,True,True,True,True
0,{3415032122},1,Fail,True,True,False,False,False,True
1,{3415032122},2,Win,False,False,True,True,True,False
0,{3415032132},1,Fail,True,False,False,False,True,False
1,{3415032132},2,Win,False,True,True,True,False,True
0,{3415032134},1,Win,False,False,True,False,False,True
1,{3415032134},2,Fail,True,True,False,False,True,False
0,{3415032150},1,Fail,False,False,False,False,True,False
1,{3415032150},2,Win,True,True,True,False,False,True
0,{3415032168},1,Win,False,False,True,False,False,True
1,{3415032168},2,Fail,True,True,False,False,True,False
0,{3415032184},1,Fail,False,False,False,False,True,False
1,{3415032184},2,Win,True,True,True,False,False,True
0,{3415032186},1,Win,False,False,True,False,True,True
1,{3415032186},2,Fail,True,True,False,False,False,False
0,{3415032190},1,Fail,False,True,False,False,True,True
1,{3415032190},2,Win,True,False,True,True,False,False
0,{3415032201},1,Win,False,True,True,True,False,True
1,{3415032201},2,Fail,True,False,False,False,True,False
0,{3415032202},1,Win,True,True,True,False,True,True
1,{3415032202},2,Fail,False,False,False,False,False,False
0,{3415032216},1,Win,True,True,False,False,True,False
1,{3415032216},2,Fail,False,False,False,False,False,False
0,{3415032223},1,Fail,True,False,False,False,False,False
1,{3415032223},2,Win,False,True,False,False,True,False
0,{3415032235},1,Win,True,True,True,True,True,True
1,{3415032235},2,Fail,False,False,False,False,False,False
0,{3415032236},1,Fail,False,False,False,False,False,False
1,{3415032236},2,Win,True,True,True,True,True,True
0,{3415032239},1,Fail,False,True,False,False,False,False
1,{3415032239},2,Win,True,False,True,True,True,False
0,{3415032246},1,Win,True,True,True,True,True,True
1,{3415032246},2,Fail,False,False,False,False,False,False
0,{3415032272},1,Fail,False,False,False,False,True,True
1,{3415032272},2,Win,True,True,True,False,False,False
0,{3415032276},1,Win,True,True,False,False,True,True
1,{3415032276},2,Fail,False,False,True,True,False,False
0,{3415032289},1,Fail,True,False,False,False,True,False
1,{3415032289},2,Win,False,True,True,True,False,True
